TimeNumber,TempOutside,QuantMilk,Car,SizeBagBig,SizeBagSmall,TempRise
0.001319444,14,1,0,1,0,0.08
0.001400463,14,1,0,1,0,0.08
0.003668981,14,1,0,1,0,0.08
0.004803241,14,1,0,1,0,0.3
0.004884259,14,1,0,1,0,0.3
0.007141204,14,1,0,1,0,0.3
0.008287037,14,1,0,1,0,0.53
0.008356481,14,1,0,1,0,0.53
0.010625,14,1,0,1,0,0.53
0.011770833,14,1,0,1,0,0.93
0.011851852,14,1,0,1,0,0.93
0.01412037,14,1,0,1,0,0.93
0.01525463,14,1,0,1,0,1.34
0.015335648,14,1,0,1,0,1.34
0.017615741,14,1,0,1,0,1.34
0.018738426,14,1,0,1,0,1.73
0.018831019,14,1,0,1,0,1.73
0.021018519,14,1,0,1,0,1.73
0.022222222,14,1,0,1,0,2.09
0.022291667,14,1,0,1,0,2.09
0.023796296,14,1,0,1,0,2.09
0.025289352,14,1,0,1,0,2.09
0.025694444,14,1,0,1,0,2.43
0.026759259,14,1,0,1,0,2.43
0.028229167,14,1,0,1,0,2.43
0.029178241,14,1,0,1,0,2.72
0.029247685,14,1,0,1,0,2.72
0.030729167,14,1,0,1,0,2.72
0.032199074,14,1,0,1,0,2.72
0.032662037,14,1,0,1,0,3
0.032743056,14,1,0,1,0,3
0.034247685,14,1,0,1,0,3
0.035740741,14,1,0,1,0,3
0.036145833,14,1,0,1,0,3.21
0.036215278,14,1,0,1,0,3.21
0.037708333,14,1,0,1,0,3.21
0.039189815,14,1,0,1,0,3.21
0.03962963,14,1,0,1,0,3.42
0.039733796,14,1,0,1,0,3.42
0.041238426,14,1,0,1,0,3.42
0.042731481,14,1,0,1,0,3.42
0.043113426,14,1,0,1,0,3.58
0.04318287,14,1,0,1,0,3.58
0.0446875,14,1,0,1,0,3.58
0.046168981,14,1,0,1,0,3.58
0.046180556,14,1,0,1,0,3.73
0.046782407,14,1,0,1,0,3.73
0.048252315,14,1,0,1,0,3.74
0.049733796,14,1,0,1,0,3.74
0.050266204,14,1,0,1,0,3.96
0.050324074,14,1,0,1,0,3.96
0.051793981,14,1,0,1,0,3.96
0.053275463,14,1,0,1,0,3.96
0.05375,14,1,0,1,0,4.18
0.05380787,14,1,0,1,0,4.18
0.055277778,14,1,0,1,0,4.18
0.056736111,14,1,0,1,0,4.18
0.057233796,14,1,0,1,0,4.3
0.057280093,14,1,0,1,0,4.3
0.058761574,14,1,0,1,0,4.3
8.10185E-05,14,1.25,0,1,0,0
0.002361111,14,1.25,0,1,0,0
0.003483796,14,1.25,0,1,0,0
0.003564815,14,1.25,0,1,0,0
0.005844907,14,1.25,0,1,0,0
0.006967593,14,1.25,0,1,0,0.14
0.007048611,14,1.25,0,1,0,0.14
0.00962963,14,1.25,0,1,0,0.14
0.010451389,14,1.25,0,1,0,0.29
0.010613426,14,1.25,0,1,0,0.29
0.012881944,14,1.25,0,1,0,0.29
0.013935185,14,1.25,0,1,0,0.44
0.01400463,14,1.25,0,1,0,0.44
0.016261574,14,1.25,0,1,0,0.44
0.017418981,14,1.25,0,1,0,0.61
0.017476852,14,1.25,0,1,0,0.61
0.019733796,14,1.25,0,1,0,0.61
0.020902778,14,1.25,0,1,0,0.8
0.02099537,14,1.25,0,1,0,0.8
0.023287037,14,1.25,0,1,0,0.8
0.024386574,14,1.25,0,1,0,1
0.024456019,14,1.25,0,1,0,1
0.026759259,14,1.25,0,1,0,1
0.02787037,14,1.25,0,1,0,1.24
0.027939815,14,1.25,0,1,0,1.24
0.030243056,14,1.25,0,1,0,1.24
0.031354167,14,1.25,0,1,0,1.48
0.031423611,14,1.25,0,1,0,1.48
0.033761574,14,1.25,0,1,0,1.48
0.034837963,14,1.25,0,1,0,1.73
0.034907407,14,1.25,0,1,0,1.73
0.037164352,14,1.25,0,1,0,1.73
0.038321759,14,1.25,0,1,0,1.9
0.038784722,14,1.25,0,1,0,1.9
0.041527778,14,1.25,0,1,0,1.9
0.041793981,14,1.25,0,1,0,2.11
0.044212963,14,1.25,0,1,0,2.11
0.045277778,14,1.25,0,1,0,2.32
0.045335648,14,1.25,0,1,0,2.32
0.047615741,14,1.25,0,1,0,2.32
0.04875,14,1.25,0,1,0,2.48
0.048842593,14,1.25,0,1,0,2.48
0.051111111,14,1.25,0,1,0,2.48
0.052233796,14,1.25,0,1,0,2.58
0.052314815,14,1.25,0,1,0,2.58
0.054583333,14,1.25,0,1,0,2.58
0.055717593,14,1.25,0,1,0,2.7
0.055798611,14,1.25,0,1,0,2.7
0.05806713,14,1.25,0,1,0,2.7
0.059201389,14,1.25,0,1,0,2.78
6.94444E-05,6,2.9,0,1,0,0
0.002314815,6,2.9,0,1,0,0
0.003483796,6,2.9,0,1,0,0.04
0.003541667,6,2.9,0,1,0,0.04
0.005717593,6,2.9,0,1,0,0.04
0.006967593,6,2.9,0,1,0,0.12
0.007037037,6,2.9,0,1,0,0.12
0.009282407,6,2.9,0,1,0,0.12
0.010451389,6,2.9,0,1,0,0.26
0.010509259,6,2.9,0,1,0,0.26
0.012777778,6,2.9,0,1,0,0.26
0.013935185,6,2.9,0,1,0,0.33
0.014016204,6,2.9,0,1,0,0.33
0.015509259,6,2.9,0,1,0,0.33
0.017048611,6,2.9,0,1,0,0.33
0.017418981,6,2.9,0,1,0,0.42
0.017997685,6,2.9,0,1,0,0.42
0.001481481,15,4,0,1,0,0
0.002962963,15,4,0,1,0,0
0.003425926,15,4,0,1,0,0
0.003483796,15,4,0,1,0,0
0.004953704,15,4,0,1,0,0
0.006423611,15,4,0,1,0,0
0.006909722,15,4,0,1,0,0.09
0.006967593,15,4,0,1,0,0.09
0.0084375,15,4,0,1,0,0.09
0.009907407,15,4,0,1,0,0.09
0.010393519,15,4,0,1,0,0.23
0.010462963,15,4,0,1,0,0.23
0.011944444,15,4,0,1,0,0.23
0.013425926,15,4,0,1,0,0.23
0.013877315,15,4,0,1,0,0.41
0.013935185,15,4,0,1,0,0.41
0.015416667,15,4,0,1,0,0.41
0.016886574,15,4,0,1,0,0.41
0.017361111,15,4,0,1,0,0.64
0.017418981,15,4,0,1,0,0.64
0.019722222,15,4,0,1,0,0.64
0.020844907,15,4,0,1,0,0.89
0.020902778,15,4,0,1,0,0.89
0.022361111,15,4,0,1,0,0.89
0.023831019,15,4,0,1,0,0.89
0.024328704,15,4,0,1,0,1.16
0.024386574,15,4,0,1,0,1.16
0.025856481,15,4,0,1,0,1.16
0.027337963,15,4,0,1,0,1.16
0.0278125,15,4,0,1,0,1.34
0.02787037,15,4,0,1,0,1.34
0.029363426,15,4,0,1,0,1.34
0.030844907,15,4,0,1,0,1.34
0.031296296,15,4,0,1,0,1.6
0.031354167,15,4,0,1,0,1.6
0.0328125,15,4,0,1,0,1.6
0.034282407,15,4,0,1,0,1.6
0.034780093,15,4,0,1,0,1.88
0.034837963,15,4,0,1,0,1.88
0.03630787,15,4,0,1,0,1.88
0.037766204,15,4,0,1,0,1.88
0.001458333,14,6,0,0,1,0
0.002928241,14,6,0,0,1,0
0.003425926,14,6,0,0,1,0
0.003483796,14,6,0,0,1,0
0.004953704,14,6,0,0,1,0
0.006423611,14,6,0,0,1,0
0.006909722,14,6,0,0,1,0.14
0.006967593,14,6,0,0,1,0.14
0.008425926,14,6,0,0,1,0.14
0.009895833,14,6,0,0,1,0.14
0.010393519,14,6,0,0,1,0.24
0.010451389,14,6,0,0,1,0.24
0.011909722,14,6,0,0,1,0.24
0.013368056,14,6,0,0,1,0.24
0.013877315,14,6,0,0,1,0.4
0.013935185,14,6,0,0,1,0.4
0.015393519,14,6,0,0,1,0.4
0.016851852,14,6,0,0,1,0.4
0.017361111,14,6,0,0,1,0.58
0.017407407,14,6,0,0,1,0.58
0.018865741,14,6,0,0,1,0.58
0.020335648,14,6,0,0,1,0.58
0.020844907,14,6,0,0,1,0.74
0.020902778,14,6,0,0,1,0.74
0.022384259,14,6,0,0,1,0.74
0.023854167,14,6,0,0,1,0.74
0.024328704,14,6,0,0,1,0.9
0.024375,14,6,0,0,1,0.9
0.025833333,14,6,0,0,1,0.9
0.027407407,14,6,0,0,1,0.9
0.0278125,14,6,0,0,1,1.08
8.10185E-05,16,7,0,0,0,0
0.0015625,16,7,0,0,0,0
0.003043981,16,7,0,0,0,0
0.003483796,16,7,0,0,0,0.03
0.003553241,16,7,0,0,0,0.03
0.005034722,16,7,0,0,0,0.03
0.006527778,16,7,0,0,0,0.03
0.006967593,16,7,0,0,0,0.15
0.007037037,16,7,0,0,0,0.15
0.008518519,16,7,0,0,0,0.15
0.009988426,16,7,0,0,0,0.15
0.010451389,16,7,0,0,0,0.26
0.010509259,16,7,0,0,0,0.26
0.011979167,16,7,0,0,0,0.26
0.013472222,16,7,0,0,0,0.26
0.013935185,16,7,0,0,0,0.4
0.014016204,16,7,0,0,0,0.4
0.015486111,16,7,0,0,0,0.4
0.016944444,16,7,0,0,0,0.4
0.017418981,16,7,0,0,0,0.54
0.017465278,16,7,0,0,0,0.54
0.018923611,16,7,0,0,0,0.54
0.020381944,16,7,0,0,0,0.54
0.020902778,16,7,0,0,0,0.68
0.020960648,16,7,0,0,0,0.68
0.022418981,16,7,0,0,0,0.68
0.023877315,16,7,0,0,0,0.68
0.024386574,16,7,0,0,0,0.82
0.02443287,16,7,0,0,0,0.82
0.025891204,16,7,0,0,0,0.82
0.027349537,16,7,0,0,0,0.82
0.02787037,16,7,0,0,0,0.97
0.027916667,16,7,0,0,0,0.97
0.029375,16,7,0,0,0,0.97
0.030833333,16,7,0,0,0,0.97
0.031354167,16,7,0,0,0,1.11
0.031412037,16,7,0,0,0,1.11
0.032893519,16,7,0,0,0,1.11
0.034560185,16,7,0,0,0,1.11
0.034837963,16,7,0,0,0,1.25
5.78704E-05,10,4,0,0,0,0
0.001516204,10,4,0,0,0,0
0.002986111,10,4,0,0,0,0
0.003483796,10,4,0,0,0,0.06
0.003530093,10,4,0,0,0,0.06
0.005,10,4,0,0,0,0.06
0.006458333,10,4,0,0,0,0.06
0.006967593,10,4,0,0,0,0.15
0.007025463,10,4,0,0,0,0.15
0.008483796,10,4,0,0,0,0.15
0.009976852,10,4,0,0,0,0.15
0.010439815,10,4,0,0,0,0.28
0.010497685,10,4,0,0,0,0.28
0.011967593,10,4,0,0,0,0.28
6.94444E-05,4,12,0,0,0,0
0.001539352,4,12,0,0,0,0
0.003009259,4,12,0,0,0,0
0.003483796,4,12,0,0,0,0.23
0.003541667,4,12,0,0,0,0.23
0.005011574,4,12,0,0,0,0.23
0.006481481,4,12,0,0,0,0.23
0.006967593,4,12,0,0,0,0.42
0.007025463,4,12,0,0,0,0.42
0.00849537,4,12,0,0,0,0.42
0.009965278,4,12,0,0,0,0.42
0.010451389,4,12,0,0,0,0.6
0.010509259,4,12,0,0,0,0.6
0.011979167,4,12,0,0,0,0.6
0.013449074,4,12,0,0,0,0.6
0.013935185,4,12,0,0,0,0.81
0.013993056,4,12,0,0,0,0.81
0.015451389,4,12,0,0,0,0.81
0.016921296,4,12,0,0,0,0.81
0.017418981,4,12,0,0,0,1.04
0.017476852,4,12,0,0,0,1.04
0.018946759,4,12,0,0,0,1.04
0.020416667,4,12,0,0,0,1.04
0.020902778,4,12,0,0,0,1.04
0.020972222,4,12,0,0,0,1.04
0.02244213,4,12,0,0,0,1.04
0.023900463,4,12,0,0,0,1.04
0.024386574,4,12,0,0,0,1.08
0.024444444,4,12,0,0,0,1.08
0.025914352,4,12,0,0,0,1.08
0.027384259,4,12,0,0,0,1.08
0.02787037,4,12,0,0,0,1.12
0.027916667,4,12,0,0,0,1.12
0.029386574,4,12,0,0,0,1.12
